,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
319,1944468,113907,-1,84570.615,180000,38250.0,55065.33,0.0,16815.33,2250.0,4500.0,228.78,83467.665,84497.49,84497.49,1.0,5,0.0,4.0,7.0,Active,0,0
320,2540024,380757,-4,339106.635,360000,0.0,0.0,0.0,0.0,18365.58,18450.0,18450.0,329412.555,338107.545,338107.545,0.0,0,0.0,0.0,27.0,Active,0,0
321,1532817,260010,-3,100381.32,247500,0.0,0.0,0.0,0.0,5993.055,22500.0,22500.0,97361.325,100381.32,100381.32,0.0,0,0.0,0.0,28.0,Active,0,0
322,1463647,239769,-4,91779.3,225000,90000.0,105451.65,0.0,15451.65,4792.68,157801.725,149977.8,88843.32,90433.8,90433.8,1.0,3,0.0,2.0,13.0,Active,0,0
323,2458389,216074,-4,453835.71,450000,0.0,48595.5,0.0,48595.5,20818.935,22500.0,22500.0,442474.02,453835.71,453835.71,0.0,3,0.0,3.0,28.0,Active,0,0
324,1666318,246267,-6,2286.54,135000,0.0,8532.9,0.0,8532.9,2250.0,9885.015,9660.015,2286.54,2286.54,2286.54,0.0,4,0.0,4.0,8.0,Active,0,0
325,1485958,235032,-1,557320.995,585000,0.0,13827.78,0.0,13827.78,29988.675,32400.0,2329.515,548760.015,557320.995,557320.995,0.0,5,0.0,5.0,24.0,Active,0,0
326,2547613,104607,-2,170940.375,315000,0.0,0.0,0.0,0.0,8861.31,9900.0,9900.0,167325.93,170940.375,170940.375,0.0,0,0.0,0.0,27.0,Active,0,0
327,2630525,401158,-1,434493.945,450000,14850.0,15300.0,0.0,450.0,22566.78,22950.0,22950.0,420735.96,431802.945,431802.945,2.0,3,0.0,1.0,28.0,Active,0,0
328,2737989,286797,-2,49484.43,247500,0.0,79738.335,0.0,79738.335,2638.305,41933.115,41933.115,48721.545,49484.43,49484.43,0.0,101,0.0,101.0,26.0,Active,0,0
329,2116703,391533,-3,420932.205,450000,67500.0,86381.325,0.0,18881.325,17420.49,22500.0,22500.0,412291.17,419586.705,419586.705,1.0,2,0.0,1.0,35.0,Active,0,0
330,1405044,121066,-6,462247.29,450000,5400.0,5400.0,0.0,0.0,23386.95,23400.0,23400.0,449738.82,460901.79,460901.79,1.0,1,0.0,0.0,24.0,Active,0,0
331,1449382,348429,-1,273114.9,495000,0.0,529948.575,0.0,529948.575,19172.43,511200.0,486395.505,273114.9,273114.9,273114.9,0.0,72,0.0,72.0,37.0,Active,0,0
332,2640944,353962,-4,455611.68,450000,0.0,0.0,0.0,0.0,22948.47,22950.0,22950.0,436019.355,452254.32,452254.32,0.0,0,0.0,0.0,31.0,Active,0,0
333,2234538,403349,-6,425365.875,450000,0.0,0.0,0.0,0.0,22529.43,40500.0,27000.0,416900.52,422047.44,422047.44,0.0,0,0.0,0.0,42.0,Active,0,0
334,1147257,200416,-3,198810.765,585000,0.0,0.0,0.0,0.0,11177.325,15750.0,15750.0,192046.41,198810.765,198810.765,0.0,0,0.0,0.0,27.0,Active,0,0
335,1128523,167055,-4,115168.05,225000,0.0,97990.515,0.0,97990.515,4092.66,112500.0,112500.0,112343.445,115168.05,115168.05,0.0,32,0.0,32.0,18.0,Active,0,0
336,1290656,281019,-5,56255.535,180000,0.0,95888.115,0.0,95888.115,3546.945,85950.0,81653.895,56143.665,56255.535,56255.535,0.0,53,0.0,53.0,9.0,Active,0,0
337,1789306,297636,-7,232131.96,225000,0.0,9031.5,0.0,9031.5,11023.2,0.0,0.0,219100.095,232131.96,232131.96,0.0,1,0.0,1.0,14.0,Active,0,0
338,2397989,331519,-6,6611.4,90000,0.0,6611.4,0.0,6611.4,0.0,,0.0,6611.4,6611.4,6611.4,0.0,2,0.0,2.0,0.0,Active,0,0
339,1160845,169489,-4,375470.46,450000,63000.0,63000.0,0.0,0.0,14747.175,15750.0,15750.0,353836.89,368709.435,368709.435,3.0,3,0.0,0.0,21.0,Active,0,0
340,1153699,334706,-1,308175.255,450000,13500.0,17629.335,0.0,4129.335,14700.195,0.0,0.0,296783.595,306829.755,306829.755,1.0,3,0.0,2.0,10.0,Active,0,0
341,1651962,370426,-4,141934.005,135000,0.0,0.0,0.0,0.0,7075.575,0.0,0.0,132775.515,140911.65,140911.65,0.0,0,0.0,0.0,15.0,Active,0,0
342,1698794,371303,-2,11567.7,225000,0.0,10260.0,0.0,10260.0,2250.0,15750.0,15750.0,11507.4,11507.4,11507.4,0.0,2,0.0,2.0,21.0,Active,0,0
343,1980507,218296,-4,154179.315,382500,0.0,4125.15,0.0,4125.15,7962.795,18000.0,18000.0,147124.215,154179.315,154179.315,0.0,4,0.0,4.0,23.0,Active,0,0
344,2227761,387219,-1,25457.85,180000,0.0,25710.165,0.0,25710.165,0.0,14.4,14.4,25012.35,25012.35,25012.35,0.0,20,0.0,20.0,5.0,Active,0,0
345,1334276,302794,-5,306119.205,292500,36000.0,36000.0,0.0,0.0,15019.065,45000.0,45000.0,291381.48,301184.55,301184.55,2.0,2,0.0,0.0,13.0,Active,0,0
346,2138277,393333,-5,632147.535,765000,0.0,31455.0,0.0,31455.0,31750.065,47697.3,47697.3,618758.775,632147.535,632147.535,0.0,1,0.0,1.0,21.0,Active,0,0
347,1052570,377159,-7,382761.54,450000,0.0,26456.4,0.0,26456.4,14865.93,0.0,0.0,355977.585,380071.71,380071.71,0.0,6,0.0,6.0,15.0,Active,0,0
348,1783368,255002,-3,139555.755,450000,0.0,150260.85,0.0,150260.85,15052.365,315000.0,315000.0,136308.285,139555.755,139555.755,0.0,10,0.0,10.0,77.0,Active,0,0
349,2539355,315302,-4,131319.27,135000,0.0,0.0,0.0,0.0,6549.21,8100.0,8100.0,122884.245,130373.055,130373.055,0.0,0,0.0,0.0,24.0,Active,0,0
350,2759101,132089,-6,38171.97,900000,0.0,49808.745,0.0,49808.745,0.0,13419.315,13419.315,38171.97,38171.97,38171.97,0.0,9,0.0,9.0,12.0,Active,0,0
351,1762261,151682,-4,32017.095,900000,0.0,50064.075,0.0,50064.075,2250.0,53280.45,53280.45,31260.87,31260.87,31260.87,0.0,16,0.0,16.0,14.0,Active,0,0
352,1870920,136792,-1,466236.495,540000,0.0,37271.43,0.0,37271.43,22028.805,22999.5,22999.5,454847.715,466236.495,466236.495,0.0,9,0.0,9.0,67.0,Active,0,0
353,1895691,320279,-5,4797.405,90000,0.0,19709.64,0.0,19709.64,2250.0,54384.93,54159.93,4797.405,4797.405,4797.405,0.0,5,0.0,5.0,3.0,Active,0,0
354,1652895,316015,-1,38126.88,135000,0.0,76944.465,0.0,76944.465,1345.5,109569.645,109569.645,38126.88,38126.88,38126.88,0.0,23,0.0,23.0,1.0,Active,0,0
355,2508522,357227,-2,431833.725,450000,0.0,5387.175,0.0,5387.175,22549.635,22275.0,125.145,426109.41,431833.725,431833.725,0.0,1,0.0,1.0,33.0,Active,0,0
356,1108516,363382,-7,563147.55,540000,0.0,13078.44,0.0,13078.44,27743.895,29250.0,29250.0,538706.52,559100.205,559100.205,0.0,1,0.0,1.0,41.0,Active,0,0
357,2272544,228001,-1,111226.545,247500,0.0,8933.22,0.0,8933.22,5895.72,9000.0,9000.0,108847.53,111226.545,111226.545,0.0,1,0.0,1.0,34.0,Active,0,0
358,2304849,301437,-4,162902.115,450000,0.0,14381.685,0.0,14381.685,0.0,0.0,0.0,161657.37,161657.37,161657.37,0.0,2,0.0,2.0,13.0,Active,0,0
359,2697247,340371,-1,609717.51,630000,0.0,8928.0,0.0,8928.0,30861.36,31500.0,31500.0,594655.245,609717.51,609717.51,0.0,3,0.0,3.0,22.0,Active,0,0
360,2716015,181444,-5,129045.645,450000,0.0,50713.245,0.0,50713.245,11145.6,153000.0,153000.0,123073.65,127440.18,127440.18,0.0,5,0.0,5.0,20.0,Active,0,0
361,1768145,189339,-3,711977.4,810000,0.0,93810.555,0.0,93810.555,29285.55,30150.0,30150.0,676142.055,706826.79,706826.79,0.0,47,0.0,47.0,27.0,Active,0,0
362,2726737,320709,-6,161896.905,495000,0.0,0.0,0.0,0.0,10081.395,45000.0,45000.0,156627.99,161896.905,161896.905,0.0,0,0.0,0.0,68.0,Active,0,0
363,2836310,163738,-6,96002.415,450000,0.0,96655.05,0.0,96655.05,3869.145,81900.0,81900.0,96002.415,96002.415,96002.415,0.0,4,0.0,4.0,24.0,Active,0,0
364,1056268,337709,-5,284973.975,292500,4050.0,4050.0,0.0,0.0,15187.23,15300.0,15300.0,277194.24,283628.475,283628.475,1.0,1,0.0,0.0,39.0,Active,0,0
365,2610428,321838,-1,485614.215,450000,4500.0,4500.0,0.0,0.0,23801.625,24750.0,24750.0,448876.26,481712.355,481712.355,1.0,1,0.0,0.0,13.0,Active,0,0
366,1496955,307605,-3,36655.83,427500,0.0,0.0,0.0,0.0,2336.13,45000.0,45000.0,33222.33,36400.005,36400.005,0.0,0,0.0,0.0,27.0,Active,0,0
367,2475924,152369,-6,307466.73,292500,5400.0,5400.0,0.0,0.0,14807.16,14850.0,14850.0,291193.335,306121.23,306121.23,1.0,1,0.0,0.0,32.0,Active,0,0
368,1126822,152374,-7,407832.3,450000,22500.0,22500.0,0.0,0.0,20400.93,40500.0,40500.0,390018.645,403483.635,403483.635,1.0,1,0.0,0.0,41.0,Active,0,0
369,2004758,448518,-1,156369.69,450000,0.0,6765.345,0.0,6765.345,8185.275,9000.0,9000.0,152471.25,156369.69,156369.69,0.0,2,0.0,2.0,28.0,Active,0,0
370,1739150,306267,-6,88828.56,202500,0.0,11380.5,0.0,11380.5,7308.495,36000.0,36000.0,85550.445,88828.56,88828.56,0.0,1,0.0,1.0,29.0,Active,0,0
371,1155629,102465,-6,343711.98,450000,0.0,17536.5,0.0,17536.5,20322.945,90000.0,90000.0,333995.445,343711.98,343711.98,0.0,2,0.0,2.0,96.0,Active,0,0
372,1316896,203561,-7,262910.025,450000,45000.0,45000.0,0.0,0.0,9830.52,22500.0,22500.0,252864.72,260088.525,260088.525,2.0,2,0.0,0.0,20.0,Active,0,0
373,1340049,397815,-7,16822.755,540000,0.0,21830.805,0.0,21830.805,0.0,18000.0,18000.0,16694.19,16694.19,16694.19,0.0,10,0.0,10.0,21.0,Active,0,0
374,1092370,455226,-1,293364.81,450000,0.0,19632.6,0.0,19632.6,14461.695,22500.0,22500.0,286366.275,293364.81,293364.81,0.0,6,0.0,6.0,27.0,Active,0,0
375,1864772,166000,-5,10960.875,450000,0.0,11821.5,0.0,11821.5,0.0,860.625,860.625,10960.875,10960.875,10960.875,0.0,1,0.0,1.0,21.0,Active,0,0
376,2487119,311786,-6,100967.985,450000,0.0,139939.83,0.0,139939.83,2250.0,45000.0,45000.0,100967.985,100967.985,100967.985,0.0,3,0.0,3.0,14.0,Active,0,0
377,1068722,343859,-5,83612.16,540000,0.0,71372.25,0.0,71372.25,12813.615,256050.0,256050.0,71594.865,83612.16,83612.16,0.0,1,0.0,1.0,17.0,Active,0,0
378,2755032,446862,-4,171179.1,450000,9000.0,9000.0,0.0,0.0,9052.29,9450.0,82.89,168442.065,171179.1,171179.1,1.0,1,0.0,0.0,26.0,Active,0,0
379,2720092,130276,-5,106638.525,112500,0.0,2971.485,0.0,2971.485,7875.0,7650.0,7650.0,103836.105,106638.525,106638.525,0.0,2,0.0,2.0,63.0,Active,7,0
380,2621637,228495,-5,420611.895,495000,99000.0,184765.5,0.0,85765.5,10541.565,11250.0,11250.0,400807.665,413884.395,413884.395,5.0,14,0.0,9.0,12.0,Active,0,0
381,2672693,429139,-5,215392.59,270000,0.0,0.0,0.0,0.0,10986.345,11250.0,11250.0,208476.495,215617.59,215617.59,0.0,0,0.0,0.0,91.0,Active,0,0
382,2173300,201351,-7,245160.81,450000,0.0,13092.525,0.0,13092.525,13096.755,18000.0,18000.0,239027.355,245160.81,245160.81,0.0,3,0.0,3.0,23.0,Active,0,0
383,1557203,361477,-4,4842.495,450000,0.0,31437.45,0.0,31437.45,2250.0,473422.005,471172.005,4842.495,4842.495,4842.495,0.0,10,0.0,10.0,5.0,Active,0,0
384,1283727,424733,-4,255.555,45000,45000.0,45000.0,0.0,0.0,2351.745,47475.0,47475.0,0.0,0.0,0.0,1.0,1,0.0,0.0,9.0,Active,0,0
385,2640978,417386,-2,280218.87,450000,15750.0,15750.0,0.0,0.0,13374.945,13500.0,13500.0,268148.385,277752.87,277752.87,2.0,2,0.0,0.0,38.0,Active,0,0
386,1065408,261835,-7,173949.75,337500,0.0,17505.0,0.0,17505.0,9799.92,45209.655,45209.655,168293.52,173279.25,173279.25,0.0,1,0.0,1.0,18.0,Active,0,0
387,2652031,389398,-6,27258.795,450000,0.0,39384.0,0.0,39384.0,0.0,11250.0,9000.0,27258.795,27258.795,27258.795,0.0,1,0.0,1.0,15.0,Active,0,0
388,1053765,165075,-1,71786.88,135000,0.0,2765.475,0.0,2765.475,9450.0,31500.0,31500.0,68829.12,71786.88,71786.88,0.0,1,0.0,1.0,61.0,Active,0,0
389,1536174,309130,-4,24132.645,630000,0.0,24152.4,0.0,24152.4,2250.0,967.5,492.795,24132.105,24132.645,24132.645,0.0,2,0.0,2.0,6.0,Active,0,0
390,2122828,215727,-4,178717.815,292500,0.0,66186.0,0.0,66186.0,6110.91,6300.0,6300.0,175804.605,178717.815,178717.815,0.0,1,0.0,1.0,21.0,Active,0,0
391,1740407,312252,-4,110237.895,157500,0.0,0.0,0.0,0.0,5736.06,6878.655,6878.655,107842.815,110237.895,110237.895,0.0,0,0.0,0.0,15.0,Active,0,0
392,1914917,280060,-1,326648.61,450000,0.0,0.0,0.0,0.0,16522.875,18000.0,18000.0,312457.41,326648.61,326648.61,0.0,0,0.0,0.0,22.0,Active,0,0
393,2629916,257532,-2,425555.235,450000,0.0,0.0,0.0,0.0,22882.275,22950.0,22950.0,405982.35,422219.115,422219.115,0.0,0,0.0,0.0,22.0,Active,0,0
394,1233469,260219,-1,32552.865,450000,0.0,32555.07,0.0,32555.07,0.0,8466.705,8466.705,32552.865,32552.865,32552.865,0.0,7,0.0,7.0,19.0,Active,0,0
395,1940432,177421,-4,46038.33,495000,42750.0,43555.5,0.0,805.5,0.0,0.0,0.0,43176.33,43347.33,43347.33,2.0,3,0.0,1.0,13.0,Active,0,0
396,2165194,454534,-5,2703.24,450000,31500.0,135699.75,0.0,104199.75,7354.035,340087.725,324622.35,0.0,0.0,0.0,2.0,9,0.0,7.0,4.0,Active,0,0
397,1259949,170565,-1,202370.445,225000,0.0,0.0,0.0,0.0,11681.685,18000.0,18000.0,197633.79,202370.445,202370.445,0.0,0,0.0,0.0,9.0,Active,0,0
398,2315967,104355,-5,129.015,135000,22500.0,22522.5,0.0,22.5,0.0,25200.0,22950.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,Active,0,0
399,2475918,296774,-1,396632.025,427500,0.0,15934.5,0.0,15934.5,18557.82,18562.5,18562.5,378614.61,396632.025,396632.025,0.0,8,0.0,8.0,38.0,Active,0,0
400,1408913,383193,-2,322963.695,450000,0.0,74554.065,0.0,74554.065,15445.665,67500.0,67500.0,315967.455,322963.695,322963.695,0.0,17,0.0,17.0,18.0,Active,0,0
401,2341378,302616,-5,47480.67,450000,0.0,11047.5,0.0,11047.5,2848.815,22500.0,22500.0,45523.575,47130.12,47130.12,0.0,2,0.0,2.0,39.0,Active,0,0
402,2307212,225015,-4,245337.57,225000,33300.0,33300.0,0.0,0.0,3007.17,3150.0,3150.0,224960.355,242259.885,242259.885,1.0,1,0.0,0.0,19.0,Active,0,0
403,1519394,322290,-1,210874.59,427500,0.0,0.0,0.0,0.0,10698.525,0.0,0.0,200470.545,208660.455,208660.455,0.0,0,0.0,0.0,5.0,Active,0,0
404,2210035,145601,-6,146780.865,135000,0.0,0.0,0.0,0.0,0.0,,0.0,133677.0,144500.535,144500.535,0.0,0,0.0,0.0,0.0,Active,0,0
405,1290828,438574,-1,25602.255,450000,288000.0,295078.5,0.0,7078.5,2250.0,315651.33,315651.33,19906.02,20741.985,20741.985,3.0,5,0.0,2.0,17.0,Active,0,0
406,1492336,375495,-1,467217.18,450000,4500.0,9328.5,0.0,4828.5,23054.31,23175.0,23175.0,449930.565,465871.68,465871.68,1.0,9,0.0,8.0,39.0,Active,0,0
407,1743366,250314,-1,317477.385,315000,0.0,0.0,0.0,0.0,16418.52,17550.0,17550.0,310820.58,317477.385,317477.385,0.0,0,0.0,0.0,11.0,Active,0,0
408,2600656,450308,-1,253870.065,450000,45000.0,45000.0,0.0,0.0,10543.455,13500.0,13500.0,242369.1,253870.065,253870.065,1.0,1,0.0,0.0,95.0,Active,0,0
409,1772479,157191,-5,114737.535,450000,0.0,0.0,0.0,0.0,6256.08,6750.0,6750.0,111621.825,114737.535,114737.535,0.0,0,0.0,0.0,13.0,Active,0,0
410,2379642,291656,-1,866375.685,900000,0.0,46800.0,46800.0,0.0,43091.775,87944.4,45546.93,851999.715,865030.185,865030.185,0.0,1,1.0,0.0,15.0,Active,0,0
411,2287934,214176,-4,0.0,450000,0.0,0.0,0.0,0.0,0.0,305.955,305.955,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
412,1295419,211981,-3,165751.875,180000,0.0,0.0,0.0,0.0,10800.0,15750.0,15750.0,158906.79,165751.875,165751.875,0.0,0,0.0,0.0,103.0,Active,0,0
413,1782121,426766,-1,279561.285,270000,4500.0,4500.0,0.0,0.0,13781.52,0.0,0.0,265730.625,278215.785,278215.785,1.0,1,0.0,0.0,38.0,Active,0,0
414,2814245,208720,-7,122716.17,180000,0.0,6938.865,0.0,6938.865,6340.41,6911.91,6911.91,120084.93,122716.17,122716.17,0.0,2,0.0,2.0,3.0,Active,0,0
415,1597194,101399,-7,410062.365,450000,0.0,2625.615,0.0,2625.615,22093.56,22500.0,22500.0,399496.95,410062.365,410062.365,0.0,2,0.0,2.0,38.0,Active,0,0
416,1940436,165175,-6,589881.195,630000,31500.0,31500.0,0.0,0.0,31496.4,63000.0,32174.37,585012.15,588535.695,588535.695,1.0,1,0.0,0.0,21.0,Active,0,0
417,1263505,115478,-2,388757.385,382500,0.0,0.0,0.0,0.0,19692.045,21150.0,21150.0,371542.23,385896.51,385896.51,0.0,0,0.0,0.0,16.0,Active,0,0
418,1370187,277284,-3,255335.625,450000,184500.0,247361.67,0.0,62861.67,130.5,170.055,170.055,247322.115,248608.125,248608.125,5.0,16,0.0,11.0,19.0,Active,0,0
419,2007396,224055,-7,385138.035,405000,0.0,854.55,0.0,854.55,20960.28,22500.0,22500.0,375060.24,385138.035,385138.035,0.0,1,0.0,1.0,16.0,Active,0,0
420,1676666,290240,-4,216754.92,225000,0.0,0.0,0.0,0.0,10850.715,11250.0,11250.0,205764.66,215170.515,215170.515,0.0,0,0.0,0.0,24.0,Active,0,0
421,1849318,165698,-5,29837.565,45000,0.0,0.0,0.0,0.0,3150.0,3150.0,3150.0,29095.875,29837.565,29837.565,0.0,0,0.0,0.0,59.0,Active,0,0
422,1890031,150035,-3,185685.435,450000,13500.0,13500.0,0.0,0.0,22020.66,292500.0,270752.76,178445.115,184339.935,184339.935,1.0,1,0.0,0.0,27.0,Active,0,0
423,1684619,416865,-7,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
424,2451764,368477,-2,4869.63,360000,0.0,6749.73,0.0,6749.73,225.0,0.0,0.0,4167.045,4167.045,4167.045,0.0,1,0.0,1.0,13.0,Active,0,0
425,2571927,423117,-5,160148.925,765000,0.0,170410.365,0.0,170410.365,0.0,10261.44,10261.44,160148.925,160148.925,160148.925,0.0,28,0.0,28.0,5.0,Active,0,0
426,2541695,239008,-4,315767.655,540000,9000.0,9000.0,0.0,0.0,16713.0,18000.0,18000.0,307260.225,314197.155,314197.155,1.0,1,0.0,0.0,8.0,Active,0,0
427,2567733,224437,-6,120225.015,135000,0.0,259504.38,0.0,259504.38,250.515,143023.365,142798.365,120225.015,120225.015,120225.015,0.0,9,0.0,9.0,6.0,Active,0,0
428,1825672,154340,-1,135430.56,135000,0.0,3138.075,0.0,3138.075,6790.545,6795.0,6795.0,132153.975,135430.56,135430.56,0.0,7,0.0,7.0,39.0,Active,0,0
429,1414183,241654,-7,213205.32,225000,0.0,0.0,0.0,0.0,11731.995,13500.0,13500.0,207639.99,213205.32,213205.32,0.0,0,0.0,0.0,39.0,Active,0,0
430,1605242,172542,-5,3960.135,450000,0.0,13077.0,0.0,13077.0,2250.0,13500.0,11250.0,3960.135,3960.135,3960.135,0.0,2,0.0,2.0,3.0,Active,0,0
431,1982852,220271,-1,75749.67,135000,0.0,17338.95,0.0,17338.95,2250.0,2250.0,2250.0,72717.3,74388.735,74388.735,0.0,9,0.0,9.0,6.0,Active,0,0
432,1329336,299010,-5,434520.09,405000,4500.0,4500.0,0.0,0.0,21338.325,22500.0,22500.0,404681.715,429422.715,429422.715,1.0,1,0.0,0.0,5.0,Active,0,0
433,1848413,164280,-2,46389.195,45000,0.0,5509.17,0.0,5509.17,2250.0,0.0,0.0,44589.06,46033.695,46033.695,0.0,1,0.0,1.0,43.0,Active,0,0
434,1474542,290527,-6,327202.83,360000,0.0,0.0,0.0,0.0,25200.0,25200.0,25200.0,318107.52,327202.83,327202.83,0.0,0,0.0,0.0,61.0,Active,0,0
435,1797945,243700,-7,255457.35,225000,0.0,0.0,0.0,0.0,12477.78,12850.29,12850.29,236931.615,253187.46,253187.46,0.0,0,0.0,0.0,20.0,Active,0,0
436,1870546,138167,-4,187959.15,225000,0.0,0.0,0.0,0.0,9108.72,18000.0,7883.91,184321.755,187959.15,187959.15,0.0,0,0.0,0.0,24.0,Active,0,0
437,2100894,257275,-3,761464.665,765000,0.0,12412.305,0.0,12412.305,38782.845,45230.85,45230.85,742837.995,761464.665,761464.665,0.0,3,0.0,3.0,18.0,Active,0,0
438,1956396,452001,-4,467697.42,450000,8100.0,8100.0,0.0,0.0,23244.255,23400.0,23400.0,449584.74,466351.92,466351.92,1.0,1,0.0,0.0,28.0,Active,0,0
439,1969950,371295,-6,137268.18,135000,2250.0,2400.615,0.0,150.615,6895.845,7021.71,7021.71,132682.095,135534.285,135534.285,1.0,2,0.0,1.0,11.0,Active,0,0
440,1354963,115288,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,33.705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.0,Active,0,0
441,2596395,120486,-1,189799.65,225000,0.0,50575.5,0.0,50575.5,15750.0,15750.0,15750.0,184029.57,188416.575,188416.575,0.0,1,0.0,1.0,17.0,Active,0,0
442,1648527,361402,-6,448244.73,450000,0.0,5575.95,0.0,5575.95,23060.25,28006.425,28006.425,438774.12,448244.73,448244.73,0.0,2,0.0,2.0,23.0,Active,0,0
443,1770926,297726,-4,359089.605,382500,0.0,0.0,0.0,0.0,19803.15,22500.0,22500.0,351062.91,359089.605,359089.605,0.0,0,0.0,0.0,28.0,Active,0,0
444,1461656,453290,-1,199631.16,382500,0.0,13116.6,0.0,13116.6,9370.485,0.0,0.0,190175.895,198193.365,198193.365,0.0,5,0.0,5.0,22.0,Active,0,0
445,2156820,382814,-1,264346.335,270000,0.0,0.0,0.0,0.0,13883.175,13725.0,30.15,260172.0,264346.335,264346.335,0.0,0,0.0,0.0,38.0,Active,0,0
446,2262339,152619,-7,19926.0,450000,0.0,33426.0,0.0,33426.0,244.395,6750.0,6750.0,19926.0,19926.0,19926.0,0.0,2,0.0,2.0,32.0,Active,0,0
447,2166853,366071,-7,21287.07,225000,0.0,0.0,0.0,0.0,2250.0,2250.0,0.0,20928.15,21287.07,21287.07,0.0,0,0.0,0.0,11.0,Active,0,0
448,1782960,395350,-2,371413.215,450000,0.0,0.0,0.0,0.0,20217.825,45000.0,45000.0,359356.68,371413.215,371413.215,0.0,0,0.0,0.0,23.0,Active,0,0
449,2116697,113644,-1,40559.805,450000,22500.0,39105.0,0.0,16605.0,0.0,4.41,4.41,39100.59,39214.305,39214.305,1.0,2,0.0,1.0,20.0,Active,0,0
450,1270790,300163,-1,177184.08,180000,0.0,18486.0,0.0,18486.0,8399.43,9000.0,735.165,174782.655,177184.08,177184.08,0.0,2,0.0,2.0,12.0,Active,0,0
451,2535413,299345,-3,373872.78,450000,0.0,29245.5,0.0,29245.5,17820.09,20250.0,20250.0,365397.525,373872.78,373872.78,0.0,1,0.0,1.0,23.0,Active,0,0
452,1969010,157501,-5,121680.27,382500,0.0,21788.1,0.0,21788.1,6155.28,9000.0,2046.465,121070.295,121680.27,121680.27,0.0,7,0.0,7.0,31.0,Active,0,0
453,2040148,288853,-7,258778.53,270000,0.0,2626.65,0.0,2626.65,12712.23,13500.0,13500.0,250130.295,258778.53,258778.53,0.0,1,0.0,1.0,27.0,Active,0,0
454,2116501,386753,-5,140447.25,225000,0.0,9155.34,0.0,9155.34,6946.245,0.0,0.0,134580.465,140447.25,140447.25,0.0,2,0.0,2.0,19.0,Active,0,0
455,1004900,356429,-4,463685.04,900000,337500.0,337500.0,0.0,0.0,8703.135,64800.0,64800.0,446763.06,455612.04,455612.04,6.0,6,0.0,0.0,12.0,Active,0,0
456,2248408,410812,-4,182252.97,180000,0.0,972.9,0.0,972.9,9140.94,9450.0,9450.0,175809.015,182252.97,182252.97,0.0,2,0.0,2.0,37.0,Active,0,0
457,2023056,431034,-2,25975.53,270000,0.0,0.0,0.0,0.0,2250.0,4500.0,2250.0,25574.49,25975.53,25975.53,0.0,0,0.0,0.0,27.0,Active,0,0
458,2707503,332544,-4,466872.705,450000,0.0,18972.0,0.0,18972.0,22150.845,0.0,0.0,447866.505,466872.705,466872.705,0.0,1,0.0,1.0,29.0,Active,0,0
459,1958875,383414,-6,278010.405,270000,0.0,8105.58,0.0,8105.58,13500.0,13500.0,13500.0,265967.145,275606.955,275606.955,0.0,3,0.0,3.0,39.0,Active,0,0
460,2180648,419506,-5,38025.945,225000,0.0,41100.21,0.0,41100.21,5486.31,5359.905,5359.905,38025.945,38025.945,38025.945,0.0,2,0.0,2.0,11.0,Active,0,0
461,2229831,339080,-1,22689.27,45000,0.0,44886.015,0.0,44886.015,0.0,49309.245,49309.245,22689.27,22689.27,22689.27,0.0,43,0.0,43.0,0.0,Active,0,0
462,2362980,449090,-5,373532.175,450000,0.0,43232.265,0.0,43232.265,18328.86,22500.0,22500.0,364809.6,373532.175,373532.175,0.0,3,0.0,3.0,40.0,Active,0,0
463,1801808,115331,-1,17190.0,202500,0.0,17190.0,0.0,17190.0,0.0,0.0,0.0,17190.0,17190.0,17190.0,0.0,1,0.0,1.0,5.0,Active,0,0
464,2024449,304715,-5,255897.855,765000,0.0,0.0,0.0,0.0,14040.27,15750.0,15750.0,247471.065,255767.355,255767.355,0.0,0,0.0,0.0,21.0,Active,0,0
465,2384713,376352,-7,62957.25,225000,0.0,85457.25,0.0,85457.25,0.0,22500.0,22500.0,62957.25,62957.25,62957.25,0.0,1,0.0,1.0,0.0,Active,0,0
466,2539846,339863,-5,282066.885,495000,0.0,21564.135,0.0,21564.135,12476.385,13500.0,13500.0,271389.24,279998.235,279998.235,0.0,12,0.0,12.0,21.0,Active,0,0
